publishedAt,authorDisplayName,textDisplay,likeCount,original_text,processed_text
2024-10-21T00:53:46Z,@muhamadrifai9146,iya betul jgn mampir lewat desa kecamatanbanyak potongan pak,0,Iya betul .jgn mampir lewat .desa kecamatan.banyak potongan pak,iya jgn mampir desa kecamatanbanyak potong
2024-10-21T00:53:33Z,@gaijin2812,kereeennnnbrpidato tanpa teksbrpresiden prabowo,0,kereeennnn...<br>pidato tanpa teks...<br>Presiden Prabowo..,kereeennnnbrpidato teksbrpresiden prabowo
2024-10-21T00:53:28Z,@rafadesAmirsyah-q2h,semoga ke depan nya tanah air ku tercinta damaisejahtera dan jauh dari kemiskinan aamiin,0,"Semoga ke depan nya tanah air ku tercinta damai,sejahtera dan jauh dari kemiskinan. Aamiin",moga nya tanah air ku cinta damaisejahtera miskin aamiin
2024-10-21T00:53:08Z,@dianhengkawati5373,bangga banget liatnya ya allah smg ditangan prabowo negara kita semakin maju aman makmur sejahtera dan smg di tgn prabowo dan mas gibran para kuroptor ditindak tegas tnp ampun sukses bp negara pa prabowo aamiin yra,0,Bangga banget liatnya. Ya allah smg ditangan prabowo negara kita semakin maju. Aman makmur sejahtera. Dan smg di tgn prabowo dan mas gibran para kuroptor ditindak tegas tnp ampun. Sukses bp negara pa prabowo. Aamiin YRA.,bangga banget liat ya allah smg tang prabowo negara maju aman makmur sejahtera smg tgn prabowo mas gibran kuroptor tindak tnp ampun sukses bp negara pa prabowo aamiin yra
2024-10-21T00:53:04Z,@ginanjarsudarmanto5756,semoga pak prabowo diberi umur panjang dan kesehatan,0,Semoga pak prabowo diberi umur panjang dan kesehatan,moga prabowo umur sehat
2024-10-21T00:52:59Z,@bagastri4662,bangga gue punya presiden pak prabowo subianto,0,Bangga gue punya presiden pak Prabowo Subianto,bangga gue presiden prabowo subianto
2024-10-21T00:52:00Z,@sitisumantiar6375,tolong seluruh rakyat indonesia agar di dengardicatat sumpah janji dan ucapan dan akan melaksanakan semua uud uu dan peraturan yg ada di negara ini rakyat sebagai kontrol sosial di negara ini,0,"Tolong seluruh rakyat indonesia agar di dengar,dicatat sumpah , janji, dan ucapan dan akan melaksanakan semua uud 45, uu dan peraturan yg ada di negara ini. Rakyat sebagai kontrol sosial di negara ini......",tolong rakyat indonesia dengardicatat sumpah janji ucap melaksanakan uud uu peraturan yg negara rakyat kontrol sosial negara
2024-10-21T00:51:14Z,@galangyanuar8187,terharu pak semoga segala harapan baik dan segala keinginan baik dari bapak untuk negeri ini quotindonesiaquot di ridhoi oleh allah swt,0,"TERHARU PAK, SEMOGA SEGALA HARAPAN BAIK DAN SEGALA KEINGINAN BAIK DARI BAPAK UNTUK NEGERI INI &quot;INDONESIA&quot; DI RIDHOI OLEH ALLAH SWT.",haru moga harap negeri quotindonesiaquot ridhoi allah swt
2024-10-21T00:49:51Z,@IrwantoIrwanto-m3o,masya allah saya terharu semoga bapak presiden prabowo subianto diberikan kesehatan dan umur panjang agar mampu menyelesaikan permasalah bangsa menjadi negara merdeka sesungguhnya,0,Masya Allah saya terharu semoga bapak presiden Prabowo Subianto diberikan kesehatan dan umur panjang agar mampu menyelesaikan permasalah bangsa menjadi negara merdeka sesungguhnya 🙏🏻😇,masya allah haru moga presiden prabowo subianto sehat umur menyelesaikan permasalah bangsa negara merdeka sungguh
2024-10-21T00:49:21Z,@jendralsoedirman1322,semoga sehat selalu bpkkpresiden bpkprabowo semoga panjang umur,0,Semoga sehat selalu bpkk.Presiden bpk.prabowo. semoga panjang umur.,moga sehat bpkkpresiden bpkprabowo moga umur
2024-10-21T00:48:40Z,@maisyarohqomariyah7028,ini baru suara menggelegar dari seorang presiden,0,Ini baru suara menggelegar dari seorang presiden 👏,suara gelegar presiden
2024-10-21T00:48:38Z,@adiyantiwayan2371,saya terharu biarlah mimpi bapak mimpi bangsa ini tercapai di era pak prabowogibran,0,"Saya terharu❤❤❤ biarlah mimpi bapak, mimpi bangsa ini tercapai di era pak Prabowo-Gibran",haru biar mimpi mimpi bangsa capa era prabowogibran
2024-10-21T00:48:19Z,@Yantoaja-h8p,pdi kok gak d sebut,0,PDI kok gak d sebut,pdi gak d
2024-10-21T00:48:16Z,@AndiToharr,jayalah bangsajayalah negerikuaku bangga sudah melihat bpk prabowo subianto jadi presiden a hrefhttptdktdka sia prjuangan suara dari pak jokowi ke pak prabowo akhirx kita bisah melihat ayah kita bisah mmpin negri inisuara kita pas untuk seorang pmmpin sprti pak prabowopak prabowo presiden,0,"Jayalah bangsa,jayalah negeriku.aku bangga sudah melihat BPK Prabowo subianto jadi presiden <a href=""http://2024.tdk/"">2024.tdk</a> sia² prjuangan suara dari pak Jokowi ke pak Prabowo akhirx kita bisah melihat ayah kita bisah mmpin negri ini.suara kita pas untuk seorang pmmpin sprti pak prabowo.pak prabowo presiden 2024🇮🇩😘😎💪",jaya bangsajayalah negerikuaku bangga bpk prabowo subianto presiden a hrefhttptdktdka sia prjuangan suara jokowi prabowo akhirx bisah ayah bisah mmpin negri inisuara pas pmmpin sprti prabowopak prabowo presiden
2024-10-21T00:48:04Z,@ramonofficial2326,gua nangis denger presiden pak prabowo pidato,0,Gua nangis denger presiden pak prabowo pidato😢😢,gua nangis denger presiden prabowo pidato
2024-10-21T00:46:23Z,@rudysetyoutomo7723,beliau pak presiden indonesia periode sd adalah benar benar memikirkan nasib wong cilik mudahmudah operasionalisasi ke depan presiden benar untuk pemerataan pembangunan indonesia dan memperbaiki nasib wong cilik,0,Beliau pak Presiden Indonesia periode 2024 sd 2029 adalah benar benar memikirkan nasib Wong Cilik. Mudah-mudah operasionalisasi ke depan presiden benar untuk pemerataan pembangunan Indonesia dan memperbaiki nasib Wong Cilik,beliau presiden indonesia periode sd memikirkan nasib cilik mudahmudah operasionalisasi presiden perata pembangunan indonesia memperbaiki nasib cilik
2024-10-21T00:46:01Z,@nafnnaufal9734,masya allahhafal semua nama nama kepala negara,0,"Masya allah,,hafal semua nama nama kepala negara.",masya allahhafal nama nama kepala negara
2024-10-21T00:45:46Z,@AhmadYahmin,tedi jadi seketaris kabinet mantap batul,0,Tedi jadi seketaris kabinet mantap batul,tedi seketaris kabinet mantap batul
2024-10-21T00:45:33Z,@AgusJohson,mantap presidenku,0,mantap presidenku,mantap presiden
2024-10-21T00:45:30Z,@1981.channel,masyaa alloh daya inget yg luar biasa tanpa tekshapal dengan setiap negaramemang anda hebat pak hprabowo subiantountuk memimpin indonesia,0,Masyaa alloh daya inget yg luar biasa tanpa teks..hapal dengan setiap negara...memang anda hebat pak H.PRABOWO SUBIANTO..UNTUK MEMIMPIN INDONESIA...!!!!,masyaa alloh daya inget yg tekshapal negaramemang hebat hprabowo subiantountuk pimpin indonesia
2024-10-21T00:44:42Z,@YogaYoga-j3o,amanah ya pak kami rakyat kecil ingin makmur dan sejahtera sehat slalu pak presiden,0,"Amanah ya pak, kami rakyat kecil ingin makmur dan sejahtera, sehat slalu pak presiden",amanah ya rakyat makmur sejahtera sehat slalu presiden
2024-10-21T00:44:41Z,@jejakhidupshort2693,a hrefhttpswwwyoutubecomwatchvymlecdnqampta pupuk subsidi pak supaya pertanian subur,0,"<a href=""https://www.youtube.com/watch?v=3YMlecD1nQ0&amp;t=1560"">26:00</a> pupuk subsidi pak, supaya pertanian subur",a hrefhttpswwwyoutubecomwatchvymlecdnqampta pupuk subsidi pertanian subur
2024-10-21T00:43:40Z,@muhamadrifai9146,merinding pakk,0,Merinding pakk😢😢😢,rinding pakk
2024-10-21T00:42:26Z,@sokharudinhilal2757,,0,❤❤❤❤❤❤,
2024-10-21T00:40:45Z,@Adhen_22,merinding banget kaya bung karno,0,Merinding banget😢 kaya bung Karno😢,rinding banget kaya karno
2024-10-21T00:39:34Z,@buanakreasindo,,0,❤,
2024-10-21T00:39:16Z,@alexEatofficial,menit a hrefhttpswwwyoutubecomwatchvymlecdnqampta cameramen nya ngakakk bahahahah memang iya pejabat kita hoby memasukan kepala nya ke dalam tanah mereka tidak mau menyaksikan penderitaan rakyat nya sendiri,0,"Menit <a href=""https://www.youtube.com/watch?v=3YMlecD1nQ0&amp;t=1439"">23:59</a> cameramen nya ngakakk.... bahahahah... memang iya pejabat kita hoby memasukan kepala nya ke dalam tanah mereka tidak mau menyaksikan penderitaan rakyat nya sendiri😂",menit a hrefhttpswwwyoutubecomwatchvymlecdnqampta cameramen nya ngakakk bahahahah iya jabat hoby pasuk kepala nya tanah menyaksikan derita rakyat nya
2024-10-21T00:38:17Z,@dartook5614,gus durpresiden yg jujur adalah prabowosemoga kita berkataquotsaya bangga berada di indonesiaquot,0,(gus dur)presiden yg jujur adalah prabowo.semoga kita berkata&quot;saya bangga berada di indonesia&quot;,gus durpresiden yg jujur prabowosemoga berkataquotsaya bangga indonesiaquot
2024-10-21T00:37:34Z,@BambangWaluyo-n3y,luar biasa pak prabowo ini baru presiden pidato tanpa tek tdk sperti jokowi stiap pidato pasti bwa texkeren untuk pak presiden baruini,0,Luar biasa .pak Prabowo ...❤❤ Ini baru presiden pidato tanpa Tek ...TDK sperti  Jokowi stiap pidato pasti bwa tex..keren untuk pak presiden baru...ini ...,prabowo presiden pidato tek tdk sperti jokowi stiap pidato bwa texkeren presiden baruini
2024-10-21T00:37:19Z,@izanesmael8656,sekalung tahniah dari malaysia buat bapak presiden prabowo dan wakil presiden bapak gibran,0,Sekalung Tahniah dari Malaysia buat Bapak Presiden Prabowo dan Wakil Presiden Bapak Gibran❤,kalung tahniah malaysia presiden prabowo wakil presiden gibran
2024-10-21T00:37:17Z,@HelYati-if9gw,smgat bpk insyaallah indonesia akan semakin besar,0,"😢smgat bpk,, insyaallah Indonesia akan semakin besar",smgat bpk insyaallah indonesia
2024-10-21T00:37:13Z,@MaskanahKarim,semoga indonesia maju semoga pak prabowo sehat salalu amin,0,Semoga indonesia maju semoga pak prabowo sehat salalu amin,moga indonesia maju moga prabowo sehat salalu amin
2024-10-21T00:36:37Z,@SelviRondonuwu,semoga tuhan berikan kesehatan dan kekuatan pak prabowo dan pak gibran,0,Semoga Tuhan Berikan kesehatan dan kekuatan pak prabowo dan pak gibran👍👍👍❤❤❤,moga tuhan sehat kuat prabowo gibran
2024-10-21T00:35:52Z,@LisaCutty-cy7dr,tuhan memberkati isi pidato bapa presiden baru bangsa indonesi,0,Tuhan memberkati isi pidato bapa presiden baru bangsa indonesi,tuhan memberkati isi pidato bapa presiden bangsa indonesi
2024-10-21T00:35:30Z,@iningelek767,dari awal pak prabowo ikut pilpres saya terus memilih prabowo sampai tahun ini akhirnya terpilih jadi presiden ri brutk itu saran kan saya kepada presiden ri jenderal kopasus pak prabowo yg terpilih tolong lah program nya yg di utamakan di prioritaskan sejahtera kan rakyat yg miskin artinya rakyat yg miskin yg blm py rumah yg blm py kendaraanblm py modal usaha blm dpt pekerjaan di berikan lah semua itu utk rakyat yg miskin agar sejahtera karna saya tau hasil bumi indonesia semua paling kaya raya di planet bumi ini jgn kan semua rakyat indonesia yg miskin di sejahtera kan semua manusia miskin di dunia bisa di sejahtera oleh hasil bumi yg ada di indonesia jadi tlng pak prabowo dalam masa jabatan tahun ini skali lagi di utamakan di prioritaskan sejahtera kan rakyat yg miskin semua di indonesia semangat pak presiden ku yg gagah berani kami seluruh rakyat mendokan terus dan support bapak amin,0,"Dari Awal Pak Prabowo ikut pilpres saya terus memilih Prabowo, sampai tahun 2024 ini  akhirnya terpilih jadi Presiden RI. <br>Utk itu Saran kan Saya kepada Presiden RI Jenderal Kopasus Pak Prabowo yg terpilih , tolong lah Program nya yg di utamakan di prioritaskan sejahtera kan Rakyat yg miskin artinya Rakyat yg miskin yg blm py rumah, yg blm py kendaraan,blm py modal usaha, blm dpt pekerjaan di berikan lah semua itu utk rakyat yg miskin agar sejahtera ( karna Saya tau Hasil Bumi Indonesia semua paling Kaya Raya di planet Bumi ini). Jgn kan semua  Rakyat Indonesia yg miskin di sejahtera kan , semua manusia miskin  di Dunia bisa di sejahtera oleh hasil Bumi yg ada di Indonesia. Jadi tlng Pak Prabowo dalam masa jabatan 4 tahun ini ,Skali lagi di utamakan di prioritaskan Sejahtera kan Rakyat yg miskin semua di Indonesia. Semangat 45 ,Pak Presiden ku yg gagah berani, kami seluruh rakyat mendokan terus dan support bapak. Amin.",prabowo pilpres pilih prabowo pilih presiden ri brutk saran presiden ri jenderal kopasus prabowo yg pilih tolong program nya yg utamakan prioritaskan sejahtera rakyat yg miskin rakyat yg miskin yg blm py rumah yg blm py kendaraanblm py modal usaha blm dpt kerja utk rakyat yg miskin sejahtera karna tau hasil bumi indonesia kaya raya planet bumi jgn rakyat indonesia yg miskin sejahtera manusia miskin dunia sejahtera hasil bumi yg indonesia tlng prabowo jabat skali utamakan prioritaskan sejahtera rakyat yg miskin indonesia semangat presiden ku yg gagah berani rakyat dok support amin
2024-10-21T00:35:23Z,@abdullaibrahim7006,pidato tanpa res ini sangat luar biasa,0,Pidato tanpa res ini sangat luar biasa 👍,pidato res
2024-10-21T00:35:05Z,@srisetyonowartowarto2852,mantab ini baru permulaan baru pada level orasi selebrasi argumentasi dan festival rakyat menunggu realisasi eksekusi dan implementasi di lapangannya di seluruh pelosok negeri ya bos,0,"Mantab, ini baru permulaan baru pada level orasi selebrasi argumentasi dan festival, 282.000.000 rakyat menunggu realisasi eksekusi dan implementasi di lapangannya di seluruh pelosok negeri ya bos",mantab permulaan level orasi selebrasi argumentasi festival rakyat menunggu realisasi eksekusi implementasi lapang pelosok negeri ya bos
2024-10-21T00:35:04Z,@defialusi1445,menyala presiden q,0,menyala presiden q,sala presiden q
2024-10-21T00:34:55Z,@samsudin-ei8wl,hidup prabowo hidup gemoooooooiiii presidenku hayo bapak prabowo tegaskan kepada bawahan jangan ada yg korupsi jangan ada penyimpangan dana yg g jls lawan pa prabowooooooooo kecurangan sy yakin sekali klw pa prabowo akan menuntaskan masalah masalah berikutnya sy dukung prabowo ribu persen,0,Hidup prabowo hidup gemoooooooiiii presidenku hayo bapak prabowo tegaskan kepada bawahan jangan ada yg korupsi jangan ada penyimpangan dana yg g jls lawan pa prabowooooooooo kecurangan sy yakin sekali klw pa prabowo akan menuntaskan masalah masalah berikutnya sy dukung prabowo 10 ribu persen,hidup prabowo hidup gemoooooooiiii presiden hayo prabowo tegaskan bawah yg korupsi simpang dana yg g jls lawan pa prabowooooooooo curang sy klw pa prabowo menuntaskan sy dukung prabowo ribu persen
2024-10-21T00:33:45Z,@TutiHerawati-h7i,masyaaallah barokallah semoga allah mudahkan bapak dalam memimpin negara tercinta indonesia,0,MasyaaAllah ❤❤❤❤ barokallah semoga Allah mudahkan bapak dalam memimpin negara tercinta Indonesia🎉🎉🎉,masyaaallah barokallah moga allah mudahkan pimpin negara cinta indonesia
2024-10-21T00:33:33Z,@ninjazway4410,a hrefhttpswwwyoutubecomwatchvymlecdnqampta epic moment,0,"<a href=""https://www.youtube.com/watch?v=3YMlecD1nQ0&amp;t=2351"">39:11</a> epic moment",a hrefhttpswwwyoutubecomwatchvymlecdnqampta epic moment
2024-10-21T00:33:04Z,@aprinafifianti5020,sehat selalu pak prabowo dn gibran luar biasa pidato tanpa teks,0,"Sehat selalu pak Prabowo dn Gibran, luar biasa pidato tanpa teks👍👍😇",sehat prabowo dn gibran pidato teks
2024-10-21T00:33:00Z,@nurmukaromatissaleha6333,amanah menentukan akhirat kitasemoga kebaikan atas pemerintah baru indonesia,0,Amanah menentukan akhirat kita...semoga kebaikan atas pemerintah baru Indonesia,amanah menentukan akhirat kitasemoga baik perin indonesia
2024-10-21T00:32:42Z,@eskaelevol3047,sungguh terharu ahirnya bpk menjadi orang no negeri ini walau sempat kecewapidato ini bukanlah pidato seorang calon namun pidato seorang presiden smg ke depannya negara ini menjadi iebih baik di bawah kepemimpinan bpk,0,"Sungguh terharu ahirnya Bpk menjadi orang no 1 negeri ini, walau sempat kecewa,pidato ini bukanlah pidato seorang calon namun pidato seorang presiden smg ke depannya negara ini menjadi iebih baik di bawah kepemimpinan bpk❤🙏🤲",sungguh haru ahirnya bpk orang no negeri kecewapidato pidato calon pidato presiden smg depan negara iebih kepemimpinan bpk
2024-10-21T00:32:18Z,@Fanszeedel,mantap pak prabowo dari dulu saya mendukung bpkhati hati pak ada musuh dalam selimut,0,Mantap pak Prabowo.. dari dulu saya mendukung bpk.hati hati pak. Ada musuh dalam selimut,mantap prabowo dukung bpkhati hati musuh selimut
2024-10-21T00:32:06Z,@ocild374,pak tolong mintakan saya pekerjaan kepada pak hasan bolqiyah korea atau jepang pak saya butuh banget pekerjaan,0,"Pak tolong mintakan saya pekerjaan kepada pak hasan bolqiyah, korea atau jepang pak saya butuh banget pekerjaan",tolong mintak kerja hasan bolqiyah korea jepang butuh banget kerja
2024-10-21T00:30:51Z,@SelviRondonuwu,pak presiden kitapak prabowo,0,Pak Presiden kita.pak prabowo🙏🏼🙏🏼👍👍❤❤,presiden kitapak prabowo
2024-10-21T00:30:27Z,@samsudin-ei8wl,hidup prabowo mantap pidatonya keren pidatonya luaaaaaaar biasa pidatonya hayo pa lanjutkan terus pidatonya sy menangis dengar pidatonya,0,Hidup prabowo mantap pidatonya keren pidatonya luaaaaaaar biasa pidatonya hayo pa lanjutkan terus pidatonya sy menangis dengar pidatonya,hidup prabowo mantap pidato keren pidato luaaaaaaar pidato hayo pa lanjutkan pidato sy menangis dengar pidato
2024-10-21T00:29:34Z,@AdelLia-q1r,ini baru presiden masa depan indonesa tegas pintar berkomitmen tinggi,0,Ini baru presiden masa depan indonesa tegas pintar berkomitmen tinggi👍👍❤️❤️❤️,presiden indonesa pintar komitmen
2024-10-21T00:29:08Z,@paulclot8932,indonesia smoga adil dan makmur smoga presiden kita yg baru sllu dalam lindungi alllah swt salam hormat pak presiden prabowo subianto,1,Indonesia smoga adil dan makmur smoga presiden kita yg baru sllu dalam lindungi alllah swt ..... salam hormat pak presiden prabowo subianto,indonesia smoga adil makmur smoga presiden yg sllu lindung alllah swt salam hormat presiden prabowo subianto
2024-10-21T00:29:03Z,@AhmadShuji,saya gk setuju sama wakilnya gibran ganti aja,0,Saya GK setuju sama wakilnya Gibran ganti aja,gk tuju wakil gibran ganti aja
2024-10-21T00:28:08Z,@enikusrinirini4710,sehat sellu bpk presidenku,0,Sehat sellu bpk presidenku ❤❤❤,sehat sellu bpk presiden
2024-10-21T00:27:15Z,@aprilya7909,selamat untuk bapak presiden bapak prabowo subiantobrsmg indonesia semakin maju dn jaya dikepemimpinan bapakbravoo jendral,0,Selamat untuk bapak presiden Bapak prabowo subianto<br>Smg indonesia semakin maju dn jaya dikepemimpinan bapak..bravoo jendral 💪💪❤❤❤,selamat presiden prabowo subiantobrsmg indonesia maju dn jaya dikepemimpinan bapakbravoo jendral
2024-10-21T00:26:14Z,@samsudin-ei8wl,hidupppppppo prabowo hidup gemoy presidenku kesayangku prabowo subianto hayo pa bangun negri kaya paharto kembali pa jangan kendor pa lawan kejoliman lawan kemiskinan,0,Hidupppppppo prabowo hidup gemoy presidenku kesayangku prabowo subianto hayo pa bangun negri kaya paharto kembali pa jangan kendor pa lawan kejoliman lawan kemiskinan,hidupppppppo prabowo hidup gemoy presiden sayang prabowo subianto hayo pa bangun negri kaya paharto pa kendor pa lawan kejoliman lawan miskin
2024-10-21T00:25:53Z,@cucukartika4354,sayang gak ada ibu negara nyaayo dong balikan lagi sama bu titik biar ada yg dampingi bapak,0,"Sayang gak ada ibu negara nya,,,,ayo dong balikan lagi sama bu Titik, biar ada yg dampingi bapak.",sayang gak negara nyaayo balik bu titik biar yg damping
2024-10-21T00:25:38Z,@salmanbaween474,knp saya nangis,0,Knp saya nangis,knp nangis
2024-10-21T00:25:21Z,@muhamadrifai9146,akhir nya presiden gue dilantik,0,Akhir nya presiden gue dilantik❤❤,nya presiden gue lantik
2024-10-21T00:23:58Z,@Arya_Enzi,jika pak ps tahun lalu sudah mnjabat mngkin negara kita sudah jauh lebih baik dari skarang,0,Jika pak PS 5 tahun lalu sudah mnjabat mngkin negara kita sudah jauh lebih baik dari skarang,ps mnjabat mngkin negara skarang
2024-10-21T00:23:42Z,@Husnawati-p2z,semoga tuhan selalu melindungi setiap langkahmu bpk presiden ku dan semoga tuhan senantiasa meridhoi apa yang menjadi cita cita luhur mu selamat atas kepemimpinan mu semoga indonesia makin berjaya dan mencapai tahap keemasannya aamiin,0,"Semoga Tuhan selalu melindungi setiap langkahmu Bpk presiden ku dan semoga Tuhan senantiasa meridhoi apa yang menjadi cita cita luhur mu,, selamat atas kepemimpinan mu semoga Indonesia makin berjaya dan mencapai tahap keemasannya.. Aamiin",moga tuhan lindung langkah bpk presiden ku moga tuhan senantiasa meridhoi cita cita luhur mu selamat kepemimpinan mu moga indonesia jaya capa tahap emas aamiin
2024-10-21T00:22:40Z,@PermataGersang,mantab presidenkubrsemoga selalu dilindungi dan selalu dalam petunjuk allah swt,0,Mantab Presidenku....<br>Semoga selalu dilindungi dan selalu dalam petunjuk ALLAH SWT,mantab presidenkubrsemoga lindung tunjuk allah swt
2024-10-21T00:22:22Z,@MahendraCahyoPutra,selamat pak presiden bpk prabowo subiyanto dan mas gibran semoga amanah,0,"Selamat Pak Presiden, BPK Prabowo Subiyanto dan Mas Gibran, semoga amanah",selamat presiden bpk prabowo subiyanto mas gibran moga amanah
2024-10-21T00:22:15Z,@odor-rq9xc,preseden pilihan hatimoga amanah dan jujur dan adil aamiin,0,"preseden pilihan hati,moga amanah dan jujur dan adil aamiin",preseden pilih hatimoga amanah jujur adil aamiin
2024-10-21T00:22:07Z,@ReezaRudy,berkecamuk dalam hatiku entah apa yg kupikirkan meneteslah air matakubrselamat berjuang presiden ku presiden seluruh rakyat indonesiabrsemoga sehat selalualloh selalu melindungi,1,"Berkecamuk dalam hatiku, entah apa yg kupikirkan, meneteslah air mataku.<br>Selamat berjuang Presiden ku, Presiden seluruh Rakyat Indonesia.<br>Semoga sehat selalu...Alloh selalu melindungi.",kecamuk hati yg kupikirkan meneteslah air matakubrselamat juang presiden ku presiden rakyat indonesiabrsemoga sehat selalualloh lindung
2024-10-21T00:21:55Z,@samsudin-ei8wl,prabowo gemooooooooiyyyyy ok bngt sopan santun sapanya sy sangat mendukung sekali bapak prabowo jdi presiden sy dukung ribu persen tiga kali sy milih prabowo jdi jg hidupp gemoyyy presidenku,0,Prabowo gemooooooooiyyyyy ok bngt sopan santun sapanya sy sangat mendukung sekali bapak prabowo jdi presiden sy dukung 10 ribu persen tiga kali sy milih prabowo jdi jg hidupp gemoyyy presidenku,prabowo gemooooooooiyyyyy ok bngt sopan santun sapa sy dukung prabowo jdi presiden sy dukung ribu persen kali sy milih prabowo jdi jg hidupp gemoyyy presiden
2024-10-21T00:21:26Z,@setiartosetiarto1940,mantap presiden pilihanku,0,Mantap presiden pilihanku 👍👍👍👍,mantap presiden pilih
2024-10-21T00:21:05Z,@RiriMbo,menyala presiden ku semngat pak kembalikan harga diri negara undonesia ini,0,Menyala presiden ku ........ semngat pak kembalikan harga diri negara undonesia ini ...,sala presiden ku semngat kembalikan harga negara undonesia
2024-10-21T00:20:24Z,@ArifgantengUtomoganteng,luar biasa tanpa teks hapal the best,0,Luar biasa... Tanpa teks hapal.. The best❤🇮🇩,teks hapal the best
2024-10-21T00:19:51Z,@dedevalentina-im3ie,the best presiden kita bapak prabowo subanto jadi semangat aku sebagai orang kecil punya pemimpin pidato tanpa teks itu dari hati yang paling dlm love you bpk presiden,0,"The best Presiden kita Bapak Prabowo Subanto jadi semangat aku sebagai orang kecil punya pemimpin ,pidato tanpa teks itu dari hati yang paling dlm love you Bpk Presiden❤❤❤❤❤❤❤❤❤❤❤",the best presiden prabowo subanto semangat orang pimpin pidato teks hati dlm love you bpk presiden
2024-10-21T00:19:12Z,@edysudarso5600,semoga pidato presiden prabowo subianto akan menyadarkan para pejabat utk tidak melakukan korupsikarena ini penyakit yg susah disembuhkan,0,"Semoga pidato presiden prabowo subianto akan menyadarkan para pejabat utk tidak melakukan korupsi,karena ini penyakit yg susah disembuhkan",moga pidato presiden prabowo subianto menyadarkan jabat utk korupsikarena sakit yg susah disembuhkan
2024-10-21T00:19:06Z,@Jarot2777,pak jokowi minggir kau,0,Pak jokowi minggir kau,jokowi minggir kau
2024-10-21T00:18:39Z,@monicamonica9103,selamat bpk presiden prabowobpk pidato dr hati maka nya tdk prluh dokumen utk di bacakarna catatan sdah ada di hati,0,Selamat BPK presiden Prabowo..BPK pidato dr hati maka nya TDK prluh dokumen utk di baca.karna catatan sdah ada di hati 👍👍🙏🙏,selamat bpk presiden prabowobpk pidato dr hati nya tdk prluh dokumen utk bacakarna catat sdah hati
2024-10-21T00:18:20Z,@Abangtukangbaso-iv1ec,nggk dibaca keren ini sih,0,Nggk dibaca.. Keren ini sih,nggk baca keren sih
2024-10-21T00:18:18Z,@FirudinDin-zx5uo,wa alaeykum salammoga indonesia maju pak,0,Wa alaeykum salam...moga Indonesia maju pak,wa alaeykum salammoga indonesia maju
2024-10-21T00:17:00Z,@muhlisrumau7349,a hrefhttpswwwyoutubecomwatchvymlecdnqampta selamat pak presiden dan wakil presiden periode semogah allah swt melindungi dan seluruh keluarganya semogah amanah dalam menjalankan tugasbrbrsalam hormat dari maluku,0,"<a href=""https://www.youtube.com/watch?v=3YMlecD1nQ0&amp;t=1416"">23:36</a> selamat pak presiden dan wakil presiden periode 2024-2029 semogah Allah swt melindungi dan seluruh keluargaNYA  semogah amanah dalam menjalankan tugas.<br><br>SALAM HORMAT DARI MALUKU.🙏🏼🙏🏼",a hrefhttpswwwyoutubecomwatchvymlecdnqampta selamat presiden wakil presiden periode semogah allah swt lindung keluarga semogah amanah menjalankan tugasbrbrsalam hormat malu
2024-10-21T00:16:59Z,@Baguzyudie13,hapal dgn lengkap di sebutin tamu undangan luar negri,0,Hapal dgn lengkap di sebutin tamu2 undangan luar negri👍👍,hapal dgn lengkap sebutin tamu undang negri
2024-10-21T00:16:51Z,@AnahSuarsih,insa alloh amanah,0,Insa alloh amanah,insa alloh amanah
2024-10-21T00:15:11Z,@pdiperjuangan859,selamat semoga bp presiden menjadi pemimpin yg amanah semoga barokah amiin y r a,0,"Selamat semoga Bp Presiden menjadi PEMIMPIN YG AMANAH SEMOGA BAROKAH AMIIN Y R A,",selamat moga bp presiden pimpin yg amanah moga barokah amiin y r a
2024-10-21T00:14:58Z,@WarnidaTambunan,insya allah bpk prabowo bisa membawa nkri menjadi lebih baik damai aman tenteram berwibawa adil dan makmur bagi seluruh rakyat indonesia,0,"Insya Allah Bpk Prabowo bisa membawa NKRI menjadi lebih baik, Damai, Aman, Tenteram, berwibawa, Adil dan Makmur bagi seluruh rakyat Indonesia.",insya allah bpk prabowo membawa nkri damai aman tenteram wibawa adil makmur rakyat indonesia
2024-10-21T00:14:49Z,@SreYani-fn4xt,semua punya kelebihan masing presiden kita,0,Semua punya kelebihan  masing2 presiden kita,lebih presiden
2024-10-21T00:14:40Z,@noncesekon1120,presidenku prabowo subianto,0,🔥🔥🔥🙏🙏presidenku Prabowo Subianto,presiden prabowo subianto
2024-10-21T00:14:07Z,@DavidAvalon-y9d,lah mau bersahabat dengan semua negara kok ada tapi nya,0,Lah. Mau bersahabat dengan semua negara kok ada tapi nya.. 😂😂😂,sahabat negara nya
